ITINERARY_ID,SEQ,TITLE,CONTENT
267395,100,Please Note,Just so you know you can also disembark this itinerary in Southampton. Please speak to your Travel Advisor for more details. <table class=epicTable border=0> <tr> <td></td> </tr> </table>
267397,1,Ship Name,Marella Discovery
267397,2,Cruise Name,Hidden Treasures of Europe
267397,7,Key Features - Itinerary,<ul><li>Tram tours of historic Lisbon</li><li>Brest&#8217;s scenic coastline</li><li>Arty Bilbao</li></ul>
267399,1,Ship Name,Marella Discovery
267399,2,Cruise Name,Baltic Discovery
267399,7,Key Features - Itinerary,<ul><li>Oslo&#8217;s opera house</li><li>Canal cruises in Stockholm</li><li>The Berlin Wall</li></ul>
267399,100,Please Note,*Tender to shore<br /><br />Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.
267399,100,Brochure production comment,Please add in an overnight stay plug for S18.
267401,1,Ship Name,Marella Discovery
267401,2,Cruise Name,Wonders of the Fjords
267401,7,Key Features - Itinerary,<ul><li>Bergen&#8217;s wooden houses</li><li>Spectacular Geirangerfjord</li><li>Hellesylt&#8217;s waterfalls</li></ul>
267403,1,Ship Name,Marella Discovery
267403,2,Cruise Name,Baltic Explorer
267403,7,Key Features - Itinerary,<ul><li>Tallinn&#8217;s Medieval turrets</li><li>St Petersburg&#8217;s domed cathedrals</li><li>The Little Mermaid in Copenhagen</li></ul>
267403,100,Brochure production comment,S18 brochures - please add in an overnight stay plug.
267435,1,Ship Name,Marella Discovery
267435,2,Cruise Name,Baltic Treasures
267435,7,Key Features - Itinerary,<ul><li>Sophisticated Oslo</li><li>St Petersburg&#8217;s museums</li><li>Helsinki&#8217;s architecture</li></ul>
267435,100,Brochure production comment,S18 brochures - please add in an overnight stay plug.
267435,100,Cru_New,-
267437,1,Ship Name,Marella Discovery
267437,2,Cruise Name,European Experience
267437,7,Key Features - Itinerary,<ul><li>The Bayeux Tapestry</li><li>Amsterdam&#8217;s criss-cross canals</li><li>Maritime history in Bremerhaven</li></ul>
267437,100,Cru_New,-
267437,100,Brochure production comment,S18 brochures - please add in an overnight stay plug.
267439,1,Ship Name,Marella Discovery
267439,2,Cruise Name,Seeking the Northern Lights
267439,7,Key Features - Itinerary,<ul><li>Empty beaches in Leknes</li><li>Tromso&#8217;s iceberg-like cathedral</li><li>Snow-topped peaks in Molde</li></ul>
267439,100,Please Note,*Tender to shore
267439,100,Cru_New,-
267433,1,Ship Name,Marella Discovery
267433,2,Cruise Name,Fantastic Fjords
267433,7,Key Features - Itinerary,<ul><li>Flam&#8217;s famous railway</li><li>Hike to Pulpit Rock</li><li>Striking mountain scenery</li></ul>
267433,100,Cru_New,-
267441,1,Ship Name,Marella Discovery
267441,2,Cruise Name,Southern Escape
267441,7,Key Features - Itinerary,<ul><li>The Guggenheim Museum</li><li>Fresh mussels in Vigo</li><li>Lisbon&#8217;s lively Bairro Alto</li></ul>
267443,1,Ship Name,Marella Discovery
267443,2,Cruise Name,Electric Sunsets - The 80s Cruise Weekender
267443,4,Adults Only,Please see A-Z Guide.
267443,7,Key Features - Itinerary,<ul><li>Anne Frank&#8217;s House</li><li>Chocolate and beer in Bruges</li><li>Cycle Amsterdam&#8217;s cobbled streets</li></ul>
267467,1,Ship Name,Marella Discovery
267467,2,Cruise Name,Wonders of the Fjords
267467,7,Key Features - Itinerary,<ul><li>Bergen&#8217;s wooden houses</li><li>Spectacular Geirangerfjord</li><li>Hellesylt&#8217;s waterfalls</li></ul>
267467,100,Please Note,*Tender to shore<br /><br />Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.
267469,1,Ship Name,Marella Discovery
267469,2,Cruise Name,Norways Midnight Sun
267469,7,Key Features - Itinerary,<ul><li>Mountain cable car rides</li><li>Olden&#8217;s gleaming glaciers</li><li>Eye-catching fjords</li></ul>
267469,100,Please Note,*Tender to shore
267471,1,Ship Name,Marella Discovery
267471,2,Cruise Name,Baltic Capitals
267471,7,Key Features - Itinerary,<ul><li>Tallinn&#8217;s time-warp old town</li><li>Kayak Gothenburg&#8217;s canals</li><li>Rostocks Botanical Garden</li></ul>
267471,100,Cru_New,-
267471,100,Brochure production comment,S18 brochures - please add in an overnight stay plug.
267473,1,Ship Name,Marella Discovery
267473,2,Cruise Name,Fire &amp; Ice
267473,7,Key Features - Itinerary,<ul><li>Pulpit Rock</li><li>The Blue Lagoon</li><li>Torshavns Cathedral</li></ul>
267473,100,Please Note,*Tender to shore
267475,1,Ship Name,Marella Discovery
267475,2,Cruise Name,Magnificent Fjords
267475,7,Key Features - Itinerary,<ul><li>Scenic boat rides</li><li>Picture-perfect Eidfjord</li><li>White caves of Gudvangen</li></ul>
267475,100,Please Note,*Tender to shore
262469,1,Ship Name,Marella Discovery
262469,2,Cruise Name,Paradise Islands
262469,3,Itinerary variation,Click the CHECK PRICES button for this date to see the full itinerary details.
262469,7,Key Features - Itinerary,<ul><li>Rainforest hiking in St Kitts</li><li>Porcelain sands in Antigua</li><li>National Park in the British Virgin Islands</li></ul>
190639,1,Ship Name,Marella Discovery
190639,2,Cruise Name,Paradise Islands
190639,7,Key Features - Itinerary,<ul><li>Rainforest hiking in St Kitts</li><li>Porcelain sands in Antigua</li><li>National Park in the British Virgin Islands</li></ul>
190639,100,Combine with,Tropical Delights or Seven Isles
190639,100,Sailing Dates,<strong>Sailings in 2017: </strong>19 Nov 3 Dec 17 Dec 31 Dec<br /><strong>Sailings in 2018: </strong>14 Jan 28 Jan 11 Feb 25 Feb 11 Mar 25 Mar 8 Apr
190639,100,Add stay,7-night stay in Barbados
190639,100,Please Note,*Tender to shore.<br /><br />Just so you know this itinerary varies by sailing date. Please speak to your Travel Advisor for more details.
190641,1,Ship Name,Marella Discovery
190641,2,Cruise Name,Paradise Islands
190641,7,Key Features - Itinerary,<ul><li>Panoramic St Kitts</li><li>Blonde beaches in Barbados</li><li>Snorkelling in Antigua</li></ul>
190641,100,Please Note,*Tender to shore
190643,1,Ship Name,Marella Discovery
190643,2,Cruise Name,Paradise Islands
190643,7,Key Features - Itinerary,<ul><li>Dolphins in the British Virgin Islands</li><li>Butterfly Farms in St Maarten</li><li>Watersports in Antigua</li></ul>
190643,100,Please Note,*Tender to shore
190671,1,Ship Name,Marella Discovery
190671,2,Cruise Name,Tropical Delights
190671,7,Key Features - Itinerary,<ul><li>Snorkelling in Bonaire </li><li>Arubas tropical beaches </li><li>Yacht sailing in Willemstad</li></ul>
190671,100,Sailing Dates,<strong>Sailings in 2017: </strong>26 Nov 24 Dec<br /><strong>Sailings in 2018: </strong>21 Jan 18 Feb 18 Mar 15 Apr
190671,100,Combine with,Paradise Islands
190671,100,Add stay,7-night stay in Barbados
190671,100,Please Note,Just so you know this itinerary varies by sailing date. Please speak to your Travel Advisor for more details.
190673,1,Ship Name,Marella Discovery
190673,2,Cruise Name,Tropical Delights
190675,1,Ship Name,Marella Discovery
190675,2,Cruise Name,Tropical Delights
190677,1,Ship Name,Marella Discovery
190677,2,Cruise Name,Tropical Horizons
190677,4,Adults Only,Please see A-Z Guide.
190677,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
190679,1,Ship Name,Marella Discovery
190679,2,Cruise Name,Tropical Sunsets
190679,4,Adults Only,Please see A-Z Guide.
190679,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
190679,100,Combine with,Tropical Delights for a 21-night itinerary
209045,1,Ship Name,Marella Discovery
209045,2,Cruise Name,Seven Isles
209045,7,Key Features - Itinerary,<ul><li>Hiking trails in Grenada</li><li>Zip-lining in St Lucia</li><li>Waterfalls in Dominica</li></ul>
209045,100,Combine with,Paradise Islands
209045,100,Add stay,7-night stay in Barbados
209045,100,Please Note,Just so you know this itineraray may vary by sailing date. Please speak to your Travel Advisor for more details.
327989,1,Ship Name,Marella Discovery
327989,2,Cruise Name,Ancient Shores 1
327989,4,Adults Only,Please see A-Z Guide.
327989,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
327989,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
327989,100,Brochure production comment,Please add overnight stay plug for W18 brochures
327989,100,Cru_New,-
327987,1,Ship Name,Marella Discovery
327987,2,Cruise Name,Ancient Shores 2
327987,4,Adults Only,Please see A-Z Guide.
327987,7,Key Features - Itinerary,<ul><li>Petra&#8217;s spectacular gorge</li><li>The Dead Sea</li><li>Kefalonia&#8217;s Melissani Cave</li></ul>
327987,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
327987,100,Cru_New,-
327987,100,Brochure production comment,Please add overnight stay plug for W18 brochures
327991,1,Ship Name,Marella Discovery
327991,2,Cruise Name,Red Sea Odyssey 2
327991,4,Adults Only,Please see A-Z Guide.
327991,7,Key Features - Itinerary,<ul><li>Chalk-white coves in Kefalonia</li><li>Dolphin-spotting in Oman</li><li>Jerusalem&#8217;s Wailing Wall</li></ul>
327991,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
327991,100,Brochure production comment,Please add overnight stay plug for W18 brochures
327991,100,Cru_New,-
307193,1,Ship Name,Marella Discovery
307193,2,Cruise Name,Tropical Delights
307193,7,Key Features - Itinerary,<ul><li>Snorkelling in Bonaire </li><li>Arubas tropical beaches </li><li>Yacht sailing in Willemstad</li></ul>
307193,100,Sailing Dates,<strong>Sailings in 2017: </strong>26 Nov 24 Dec<br /><strong>Sailings in 2018: </strong>21 Jan 18 Feb 18 Mar 15 Apr
307193,100,Combine with,Paradise Islands
307193,100,Add stay,7-night stay in Barbados
307193,100,Please Note,Just so you know this itinerary varies by sailing date. Please speak to your Travel Advisor for more details.
307199,1,Ship Name,Marella Discovery
307199,2,Cruise Name,Paradise Islands
307199,7,Key Features - Itinerary,<ul><li>Rainforest hiking in St Kitts</li><li>Porcelain sands in Antigua</li><li>National Park in the British Virgin Islands</li></ul>
307199,100,Combine with,Tropical Delights or Seven Isles
307199,100,Sailing Dates,<strong>Sailings in 2017: </strong>19 Nov 3 Dec 17 Dec 31 Dec<br /><strong>Sailings in 2018: </strong>14 Jan 28 Jan 11 Feb 25 Feb 11 Mar 25 Mar 8 Apr
307199,100,Add stay,7-night stay in Barbados
307199,100,Please Note,*Tender to shore.<br /><br />Just so you know this itinerary varies by sailing date. Please speak to your Travel Advisor for more details.
307205,1,Ship Name,Marella Discovery
307205,2,Cruise Name,Seven Isles
307205,7,Key Features - Itinerary,<ul><li>Hiking trails in Grenada</li><li>Zip-lining in St Lucia</li><li>Waterfalls in Dominica</li></ul>
307205,100,Combine with,Paradise Islands
307205,100,Add stay,7-night stay in Barbados
307205,100,Please Note,Just so you know this itineraray may vary by sailing date. Please speak to your Travel Advisor for more details.
307253,1,Ship Name,Marella Discovery
307253,2,Cruise Name,Tropical Horizons
307253,4,Adults Only,Please see A-Z Guide.
307253,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
307259,1,Ship Name,Marella Discovery
307259,2,Cruise Name,Tropical Sunsets
307259,4,Adults Only,Please see A-Z Guide.
307259,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
307259,100,Combine with,Tropical Delights for a 21-night itinerary
299659,1,Ship Name,Marella Discovery
299659,2,Cruise Name,Tropical Horizons
299659,4,Adults Only,Please see A-Z Guide.
299659,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
299665,1,Ship Name,Marella Discovery
299665,2,Cruise Name,Tropical Horizons
299665,4,Adults Only,Please see A-Z Guide.
299665,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
299669,1,Ship Name,Marella Discovery
299669,2,Cruise Name,Tropical Sunsets
299669,4,Adults Only,Please see A-Z Guide.
299669,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
299669,100,Combine with,Tropical Delights for a 21-night itinerary
299675,1,Ship Name,Marella Discovery
299675,2,Cruise Name,Tropical Sunsets
299675,4,Adults Only,Please see A-Z Guide.
299675,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
299675,100,Combine with,Tropical Delights for a 21-night itinerary
388173,1,Ship Name,Marella Discovery
388173,2,Cruise Name,Tropical Horizons
388173,4,Adults Only,Please see A-Z Guide.
388173,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
388175,1,Ship Name,Marella Discovery
388175,2,Cruise Name,Tropical Horizons
388175,4,Adults Only,Please see A-Z Guide.
388175,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
388177,1,Ship Name,Marella Discovery
388177,2,Cruise Name,Tropical Horizons
388177,4,Adults Only,Please see A-Z Guide.
388177,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
388179,1,Ship Name,Marella Discovery
388179,2,Cruise Name,Tropical Horizons
388179,4,Adults Only,Please see A-Z Guide.
388179,7,Key Features - Itinerary,<ul><li>Colonial towns in St Kitts </li><li>Whale-watching in Madeira </li><li>Snorkelling in St Lucia</li></ul>
388181,1,Ship Name,Marella Discovery
388181,2,Cruise Name,Tropical Sunsets
388181,4,Adults Only,Please see A-Z Guide.
388181,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
388181,100,Combine with,Tropical Delights for a 21-night itinerary
388183,1,Ship Name,Marella Discovery
388183,2,Cruise Name,Tropical Sunsets
388183,4,Adults Only,Please see A-Z Guide.
388183,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
388183,100,Combine with,Tropical Delights for a 21-night itinerary
388185,1,Ship Name,Marella Discovery
388185,2,Cruise Name,Tropical Sunsets
388185,4,Adults Only,Please see A-Z Guide.
388185,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
388185,100,Combine with,Tropical Delights for a 21-night itinerary
388187,1,Ship Name,Marella Discovery
388187,2,Cruise Name,Tropical Sunsets
388187,4,Adults Only,Please see A-Z Guide.
388187,7,Key Features - Itinerary,<ul><li>Coral reefs in St Lucia</li><li>Madeiras hidden vistas</li><li>Panoramic vistas in Cadiz</li></ul>
